topology,K,R_mean_mean,R_mean_std,R_std_mean,R_std_std,cluster_mean_mean,cluster_mean_std,cluster_std_mean,cluster_std_std,dominant_fraction_mean,dominant_fraction_std,switching_rate_mean,switching_rate_std,memory_score_mean,memory_score_std,reorganization_score_mean,reorganization_score_std
small_world,1.5,0.5601442243344957,0.1709684173723973,0.08257514025933951,0.05135633828238228,3.2758043478260874,1.433705047652866,1.645845785368434,0.4830512294056562,0.3338043478260869,0.17335091504600958,0.12595652173913044,0.06765984732326097,0.15204347826086956,0.17182557856677214,0.1650407087926341,0.1149425603937348
small_world,1.6,0.5926807188969347,0.17994376791033073,0.08405891585244349,0.05951106977853191,3.422717391304348,1.5021034624682181,1.668415306483259,0.5574595004884554,0.3478913043478261,0.2062472353688741,0.10152173913043479,0.056749321791793025,0.2063478260869565,0.21748032044787688,0.13970598124956915,0.10038157613104003
small_world,1.7,0.6660087282928588,0.14041770579268292,0.08272293605571654,0.07132608799393306,3.6192608695652178,1.3404907805661357,1.7627735716740627,0.6856401491495809,0.333304347826087,0.22409651899547206,0.07445652173913044,0.05063812771135629,0.26084782608695656,0.2639953643207537,0.11171487352955072,0.07943075601615679
small_world,1.8,0.7258120928210704,0.1395498660050501,0.06083051376232697,0.06929256748007268,3.5190652173913044,1.404167335958361,1.610562082120968,1.0643455624578437,0.47354347826086957,0.2628487572864747,0.042869565217391305,0.0470307067179583,0.4631521739130434,0.33949912115988096,0.06202099837394427,0.07023491995571471
small_world,1.9,0.7555489995187192,0.15495659930112698,0.04856596689379665,0.06643499671533774,3.006,1.4867251121336624,1.3187431339683502,1.022785513322735,0.6155,0.29880854091702724,0.035347826086956524,0.04567975629652505,0.5776521739130435,0.35516982615700443,0.05192058392845711,0.07742658145229125
small_world,2.0,0.8053148682678117,0.10523861391325476,0.032706056670998726,0.03405240397618005,3.0013695652173915,1.5956847294330094,1.2431421583245377,1.013693834464053,0.6542391304347827,0.3306924165756733,0.029195652173913046,0.03786335915855163,0.6181304347826087,0.38277129112216945,0.04004922561998399,0.05829733783635516
small_world,2.1,0.823309296595459,0.10525533011479452,0.029937258570499958,0.04201901229033681,3.0005434782608695,1.6334106838584932,1.3559208190184997,1.0743320730037327,0.6346086956521739,0.3016236499123521,0.021478260869565217,0.032014385881860945,0.6568478260869565,0.336957861516492,0.02961649168241099,0.057283324419201316
small_world,2.2,0.8406599466992531,0.08953839175080518,0.0310503294564465,0.037924494375102216,3.0792608695652173,1.8429962675666087,1.2998676104619535,1.1824023151616856,0.6721304347826087,0.2955345000710838,0.017608695652173913,0.028289722993026758,0.6868913043478261,0.32115254447103,0.027425843788989594,0.056093873362043
spatial_lattice,0.2,0.054502052979488805,0.006923567244516558,0.025688781036743408,0.004225215838470414,0.028565217391304347,0.006612036972979398,0.16655399443304195,0.019433664541358354,0.9716304347826087,0.0064285872210262905,0.02034782608695652,0.004958488509382856,0.7778260869565218,0.1054094546001099,0.00010508656973490875,6.112609697591623e-05
spatial_lattice,0.3,0.05843799333859638,0.011808355337594426,0.029133120308574418,0.005593013513371037,0.02926086956521739,0.009376227409453533,0.16758905442281244,0.02567747947513806,0.9709347826086956,0.00928578207162559,0.02108695652173913,0.0047007769305584535,0.7678695652173914,0.11022005647642671,0.00011660364175737151,8.48723879784006e-05
spatial_lattice,0.4,0.07411775454483195,0.010835412802943322,0.03760949821803931,0.007806656488604314,0.03808695652173913,0.010839225391321664,0.19252366931586,0.027534327212550048,0.9625434782608696,0.010629640389049731,0.024065217391304346,0.00596356629650736,0.6769782608695653,0.12586127320793727,0.0001952474400555384,0.00011643458807202185
spatial_lattice,0.5,0.07841671294127012,0.01412294288800649,0.03616617794916581,0.0067712104307514065,0.034804347826086955,0.007320939802109483,0.1845697805144405,0.019074650721047737,0.9656304347826087,0.007186522445883505,0.023369565217391305,0.004851541915649863,0.7065,0.09891506523444893,0.00015784539278554974,7.865143291863443e-05
spatial_lattice,0.6,0.08903351588208759,0.010713689522042807,0.04479288081658665,0.008927331837196961,0.042673913043478263,0.012751323816714039,0.20437182970038248,0.03202001395013644,0.9583478260869566,0.012522470103251089,0.025695652173913043,0.0062369553452712445,0.6481304347826087,0.12968150909675513,0.00024734186359982944,0.00015690974329359123
spatial_lattice,0.7,0.11381453333612176,0.028693498230025868,0.046874978612351,0.012735110500804558,0.067,0.020282994372389326,0.2564223297126442,0.038542351523796245,0.9355,0.018563084352728097,0.0315,0.009285996359316285,0.4965217391304348,0.09646688609788101,0.0006047005839241428,0.0005033279924972368
