K,run,global_R,outsider_R,outsider_R_std,outsider_recruitment_score
1.0,18,0.9682708117032787,0.9440865050628443,2.0694729267971476e-14,0.9750231997607499
1.0,19,0.9869428676587219,0.9581988973795662,1.4215614386551796e-13,0.9708757505403383
1.0499999999999998,0,0.9894202259666185,0.9568212686042012,8.117060483378103e-14,0.9670524651630842
1.0499999999999998,1,0.9942394606299222,0.9765848084033437,3.8274744688579414e-15,0.9822430582101668
1.0499999999999998,2,0.9231714360505995,0.9740824491961122,7.752798853534181e-13,1.0551479510265818
1.0499999999999998,3,0.9842336268939117,0.9607932924321257,3.9908956723014296e-14,0.9761841763761555
1.0499999999999998,4,0.9954427075204243,0.9794399367930626,3.9341956930490355e-14,0.9839239660831839
1.0499999999999998,5,0.9970667195983208,0.9865555839832233,6.626087816819736e-16,0.9894579415705285
1.0499999999999998,6,0.9933289393316129,0.9789668106764374,1.3745164441543797e-15,0.9855414172612096
1.0499999999999998,7,0.9904653452954714,0.9675333470107222,3.194886496101645e-14,0.9768472482205978
1.0499999999999998,8,0.9830023646016022,0.9649144205775289,3.1595737392098886e-14,0.9815992873705999
1.0499999999999998,9,0.9802028203301029,0.9782890360946079,3.61278240625524e-15,0.9980475630177758
1.0499999999999998,10,0.9872729385215598,0.948801488614619,6.467030194931273e-14,0.9610326097203548
1.0499999999999998,11,0.9887898785271388,0.9478040790224892,4.0980472991836037e-14,0.9585495357551
1.0499999999999998,12,0.9944575588039577,0.9752242920911222,2.2711319768437897e-14,0.9806595399235054
1.0499999999999998,13,0.9516886018344118,0.9358747791260092,5.4164910897692445e-14,0.9833834064221172
1.0499999999999998,14,0.9911019097545831,0.9577155311244928,2.9030635626026783e-14,0.9663138792262809
1.0499999999999998,15,0.9675850153185683,0.9601444320546192,1.5498892112746638e-13,0.9923101503773375
1.0499999999999998,16,0.9662639803857938,0.9422285673446184,2.5649691056147497e-13,0.9751254175566453
1.0499999999999998,17,0.9910652245658944,0.981186707618412,2.4502954880365894e-14,0.9900324250073456
1.0499999999999998,18,0.9865937218533181,0.9416719678862233,5.116464958483321e-13,0.954467829084029
1.0499999999999998,19,0.989684118821973,0.9661201617619135,1.0911104147385623e-14,0.9761904262047935
1.0999999999999999,0,0.9858767163550111,0.955439078034312,1.2665707545470855e-14,0.969126323994949
1.0999999999999999,1,0.9769125510551417,0.9557429325873763,2.6201072686886365e-14,0.9783300783208498
1.0999999999999999,2,0.9902942232550762,0.9652121863564979,5.587876594227399e-15,0.9746721365120067
1.0999999999999999,3,0.9878562540752182,0.9663994622291345,5.747128884385953e-14,0.9782794391810086
1.0999999999999999,4,0.9606368753724459,0.9723093785186003,4.2604621500358087e-14,1.0121507964605427
1.0999999999999999,5,0.9752925407146724,0.9580621108700013,2.679899700407982e-14,0.9823330650790917
1.0999999999999999,6,0.992197287582025,0.975530505227543,5.422335251847781e-14,0.9832021488427146
1.0999999999999999,7,0.9685200878345833,0.9388078661085341,4.967074155179245e-13,0.9693220387473335
1.0999999999999999,8,0.9568420904783823,0.9169823968327084,2.1081263230640503e-13,0.9583424537410306
1.0999999999999999,9,0.9943584757828623,0.9740791292168807,1.2234061875101336e-16,0.9796055979198094
1.0999999999999999,10,0.9857852882937624,0.9447661676650834,1.0199424089507584e-13,0.9583893966396729
1.0999999999999999,11,0.9947744728682191,0.973091755980385,2.3295310762112895e-14,0.9782033843044898
1.0999999999999999,12,0.9866891487396362,0.9414073388607201,4.643084297127767e-14,0.9541073194757319
1.0999999999999999,13,0.9897179543614026,0.9853581749150193,1.731076118006572e-14,0.9955949273950557
1.0999999999999999,14,0.9907164415498229,0.9697800693669942,1.1781090704475952e-14,0.9788674424832844
1.0999999999999999,15,0.9920023872484285,0.9582439759857285,5.040176717426818e-15,0.9659694253788003
1.0999999999999999,16,0.9646348403092133,0.9789418103944536,8.908613056293588e-15,1.0148314880267433
1.0999999999999999,17,0.9871189883947571,0.9459155899784183,1.069145802070288e-14,0.9582589344327156
1.0999999999999999,18,0.9897353356417429,0.9932536152922329,1.4435308668996335e-15,1.0035547681514323
1.0999999999999999,19,0.9931569178765297,0.970897666356956,4.769253915332214e-16,0.9775873770600684
1.15,0,0.9799766652725351,0.9638090134270796,2.6438947106729544e-15,0.9835020032421459
1.15,1,0.9858850832699221,0.9665359089412875,6.01156733798165e-15,0.9803738035416473
1.15,2,0.9943012984180671,0.9852777012842516,4.978791939954804e-16,0.9909246853552711
1.15,3,0.9950358771195512,0.9833193112999863,2.3508319492536903e-15,0.9882249815408963
1.15,4,0.9674042711788109,0.9606956623310098,1.6268383659158103e-14,0.9930653512201062
1.15,5,0.9844537439602609,0.9418791296329112,7.067658697386623e-16,0.956753057632716
1.15,6,0.9920210970718969,0.9561245170630429,3.164625304726608e-15,0.9638147010020532
1.15,7,0.9883501060478053,0.9512080377621822,6.79338564992886e-15,0.9624201302156901
1.15,8,0.9930834078143357,0.9872921370668054,2.1620822261223903e-15,0.9941683944138485
1.15,9,0.9856792071788547,0.9405372812613677,3.697209368397522e-15,0.954202213468981
1.15,10,0.9910807391856482,0.9795660800585428,1.8284692855476064e-15,0.9883817143519961
1.15,11,0.9965898026142191,0.9895713678741176,4.0266498435632047e-16,0.9929575491112954
1.15,12,0.9833531197085297,0.9251012621319986,1.178683071956946e-13,0.9407620147737591
1.15,13,0.9729798132741594,0.982917242266248,1.1852563984773408e-15,1.0102133968819333
1.15,14,0.9940629544095213,0.9770219328664695,1.3723080289030152e-16,0.9828572008760179
1.15,15,0.9894955496218875,0.9839309956076657,1.9520450579469384e-16,0.99437637287268
1.15,16,0.9782866105900215,0.9653133742138872,2.0041206015942905e-16,0.9867388184232669
1.15,17,0.9765264116996679,0.9004391582042839,8.853139851450539e-16,0.9220837730708437
1.15,18,0.9933108332387711,0.9890343956318195,1.9367721677659863e-15,0.995694763950169
1.15,19,0.9930857855584045,0.9862118506311478,3.3111831703195847e-16,0.9930782063058282
1.2,0,0.9934294471905769,0.9796356640857125,6.061074034365359e-16,0.9861149846676486
1.2,1,0.9764086376966874,0.9675163044606604,3.2832313632794203e-15,0.990892815882913
1.2,2,0.9815870008221665,0.9187244632892243,2.8346707587979324e-15,0.9359582619969241
1.2,3,0.9882373488455157,0.977810681504341,3.9135502223537047e-16,0.9894492276027163
1.2,4,0.9853021928743679,0.9512405044635477,8.289668672777388e-15,0.9654302115045341
1.2,5,0.9903026644977542,0.970379258957848,6.76719802558949e-15,0.979881498601248
1.2,6,0.9886499028928865,0.9700724336055134,2.6780483577819703e-16,0.9812092539189103
1.2,7,0.9909266375019251,0.9881436018727364,1.517917169125249e-16,0.997191481664877
1.2,8,0.9897049788014306,0.9551233054213126,2.265012401852306e-15,0.9650586042085363
1.2,9,0.9951227357674864,0.9772395251330986,2.146043752885322e-16,0.982029140735512
1.2,10,0.9855333371515349,0.9776252132162939,1.1745748843812966e-16,0.991975792560108
1.2,11,0.9890939663132728,0.9865358408583005,1.2868875809073862e-16,0.9974136679192324
1.2,12,0.9956354088968385,0.9900137182924758,1.8012125243138017e-16,0.9943536654531141
1.2,13,0.9709530601347569,0.8579292279994027,3.2963168775249032e-15,0.8835949575970734
1.2,14,0.9907133062914004,0.9715684597195767,2.3524567889020265e-15,0.9806756945210815
1.2,15,0.9876168339850668,0.9529117477804033,1.6173476614217176e-15,0.9648597664484999
1.2,16,0.9866278229666373,0.9507439548763159,4.281921656285468e-16,0.9636297829272767
1.2,17,0.9904695788171622,0.9851823389641129,3.5097048049688453e-16,0.9946618856680504
1.2,18,0.9934568998555502,0.967967029014866,1.1034817436946212e-15,0.9743422479169808
1.2,19,0.9901884510989,0.9752932696919991,4.890385249648709e-16,0.9849572256762283
