replication,K,R_mean_mean,R_mean_std,R_std_mean,R_std_std,cluster_mean_mean,cluster_mean_std,cluster_std_mean,cluster_std_std,dominant_fraction_mean,dominant_fraction_std,switching_rate_mean,switching_rate_std,memory_score_mean,memory_score_std,reorganization_score_mean,reorganization_score_std
smaller_dt,0.575,0.3498362507461884,0.10408397880327427,0.08422281394586259,0.0273952300861935,1.7968,0.9748583999740681,1.5077522413077404,0.4966319102284975,0.3714,0.2179105066050944,0.3197,0.12192237967931345,0.14100000000000001,0.08320389948126762,0.3884527888358581,0.2586151198866523
smaller_dt,0.6,0.3901249987794716,0.09598771020216185,0.08045419390663906,0.03092933777145985,2.6483,1.4019160340999979,1.6137334018109133,0.3978273046321275,0.32535000000000003,0.17293930373913785,0.3648,0.12147775287864214,0.12295,0.07415541113094849,0.45347522615575464,0.2350016611914091
smaller_dt,0.625,0.4413505501727191,0.0936844603241742,0.07389365145051853,0.05735394053925953,3.8999,1.4112449153535012,1.7109076420629723,0.3208046140055422,0.27494999999999997,0.07003786674205446,0.383,0.061972215996812276,0.12225000000000001,0.07194181676883063,0.46784045218879655,0.09240148426792226
smaller_dt,0.65,0.5304841566192559,0.1013512750042845,0.04624057829247079,0.04478189064656157,4.4668,0.6368420439079762,1.614713916701044,0.36951276810291916,0.26485,0.038473692310460654,0.29905,0.09242788480155156,0.0995,0.0,0.3779929080660112,0.2060610940206464
smaller_dt,0.675,0.6334384699793546,0.07917085482591343,0.012709675889329123,0.01833809118957026,3.7079999999999997,1.0879576687026427,1.1691374720285401,0.24577964724234588,0.32745,0.05054340818653914,0.1689,0.12297533628062716,0.0995,0.0,0.15362507060258296,0.1396351547484627
smaller_dt,0.7,0.7071141278583822,0.037884090936146704,0.0026284656240018406,0.0014787705100288901,2.30965,0.76963230939629,0.8115466172835959,0.23489587048910926,0.46495,0.1052239542858733,0.0543,0.04451853546557883,0.0995,0.0,0.0317995223815045,0.03601618991499071
smaller_dt,0.725,0.7497214171724571,0.02676344924999138,0.0011598740559578221,0.0009745786749754052,1.48255,0.4258856425797371,0.5064806798934828,0.28408155302978966,0.66255,0.24661986605570388,0.01675,0.015688371489737233,0.3775,0.3686093988070419,0.006626323568343963,0.008442168932451623
smaller_dt,0.75,0.7804318572950442,0.02092775248900542,0.0003749515894785571,0.0003720764156283239,1.1835499999999999,0.22103801206529566,0.250452631422721,0.24189266309537344,0.8217000000000001,0.21383680173856365,0.006500000000000001,0.007371114795831995,0.60405,0.4438334553761254,0.0012843120018790374,0.0019961493026023967
smaller_dt,0.775,0.804284495656767,0.017158315217717726,8.435936738246823e-05,0.00010039313592248933,1.0659,0.11542453041802779,0.131612695961885,0.18928153123982752,0.9340999999999999,0.1154245304180278,0.00245,0.004126136207155552,0.8049,0.342746650846754,0.0002565857382311197,0.0005291494030345205
smaller_dt,0.8,0.823543757342641,0.014549244907248368,1.9327582872394945e-05,2.4704476583918684e-05,1.0493999999999999,0.14056232306940103,0.07941746856484587,0.15941042656109664,0.9506,0.140562323069401,0.0014,0.003438345855527367,0.88925,0.28096443527409104,0.00024648758515858835,0.0007755158819836263
smaller_dt,0.825,0.8395204850381139,0.012621102427865884,4.6719030569337685e-06,6.287801951187084e-06,1.19175,0.40446379112762787,0.03675764814554493,0.08432048850011561,0.99175,0.02190541536292391,0.00025,0.0006346477588219924,0.9855499999999999,0.042626576217191084,3.6084344528476416e-06,1.115456861633143e-05
smaller_dt,0.85,0.8530406642009603,0.01113050774401954,1.138823777922314e-06,1.5652459677767824e-06,1.2,0.4216370213557839,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
smaller_dt,0.875,0.864656192383233,0.009939898971009989,2.799425004751784e-07,3.828181125875964e-07,1.2,0.4216370213557839,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
smaller_dt,0.9,0.8747554212734879,0.008964907984617443,7.063884667793208e-08,9.309805510887496e-08,1.2,0.4216370213557839,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
