replication,N,dt,omega_std,K,seed,actual_seed,R_mean,R_std,cluster_mean,cluster_std,dominant_cluster,dominant_fraction,switching_rate,memory_score,reorganization_score
baseline_shifted_seeds,400,0.03,0.4,0.55,1,1001,0.16824251660871625,0.07046047713399335,0.13434782608695653,0.3656361470922856,0,0.8743478260869565,0.08130434782608696,0.2569565217391304,0.003735363807248912
baseline_shifted_seeds,400,0.03,0.4,0.55,2,1002,0.17367307537875445,0.08073100517691068,0.12434782608695652,0.3602152265685001,0,0.8860869565217391,0.07043478260869565,0.5156521739130435,0.002890165461916658
baseline_shifted_seeds,400,0.03,0.4,0.55,3,1003,0.09984389386788137,0.03565874265106389,0.03782608695652174,0.19749422714158837,0,0.9634782608695652,0.02434782608695652,0.638695652173913,0.00017561680200943593
baseline_shifted_seeds,400,0.03,0.4,0.55,4,1004,0.1465812090159835,0.057881645224930535,0.1265217391304348,0.3612671984249954,0,0.8817391304347826,0.07130434782608695,0.3143478260869565,0.0030463908153782523
baseline_shifted_seeds,400,0.03,0.4,0.55,5,1005,0.10369766639847885,0.04956190616754038,0.043043478260869565,0.20719524047346796,0,0.9578260869565217,0.03826086956521739,0.6817391304347826,0.0003343324421373878
baseline_shifted_seeds,400,0.03,0.4,0.55,6,1006,0.15954855917230573,0.05634642355923292,0.12608695652173912,0.3864187763287815,0,0.8895652173913043,0.07478260869565218,0.20478260869565218,0.003191278587145115
baseline_shifted_seeds,400,0.03,0.4,0.55,7,1007,0.1181736588998568,0.0773172681269407,0.07608695652173914,0.271617364022559,0,0.9256521739130434,0.049565217391304345,0.53,0.0010009279775203925
baseline_shifted_seeds,400,0.03,0.4,0.55,8,1008,0.16536298891573256,0.05833529482313285,0.12130434782608696,0.3408149357288777,0,0.8834782608695653,0.07217391304347825,0.31217391304347825,0.0028661956655547504
baseline_shifted_seeds,400,0.03,0.4,0.55,9,1009,0.1038047320715361,0.04628407326661598,0.06869565217391305,0.26633265155711616,0,0.9347826086956522,0.04173913043478261,0.45869565217391306,0.0007249887096989103
baseline_shifted_seeds,400,0.03,0.4,0.575,0,1000,0.16308054081165269,0.08464072633374557,0.12739130434782608,0.36811762523864866,0,0.8847826086956522,0.06956521739130435,0.40608695652173915,0.0029505080405456325
