K,kick_strength,seed,R_pre_mean,R_post_mean,R_change,cluster_pre_mean,cluster_post_mean,cluster_change,cluster_pre_mode,cluster_post_mode,cluster_shift,kick_distance,recovery_similarity,memory_loss,core_overlap,new_core_fraction,irreversibility_score,regime
0.75,0.5,19,0.7888508320343205,0.7888504080338857,4.2400043476220617e-07,1.0,1.0,0.0,1,1,0,0.11347591667395573,0.9999999999996387,3.6126657221302594e-13,0.016666666666666666,0.9833333333333333,0.9833334393338032,irreversible
0.75,0.6,0,0.78978823247269,0.7898727330619801,8.450058929010407e-05,1.4333333333333333,1.4026666666666667,0.03066666666666662,1,1,0,0.1690351016255489,0.9999988127401026,1.1872598973949877e-06,0.016666666666666666,0.9833333333333333,0.9910223124072199,irreversible
0.75,0.6,1,0.8405846804471656,0.8405858181608468,1.1377136811541178e-06,1.0,1.0,0.0,1,1,0,0.18279593430765406,0.9999999999990646,9.353628982466944e-13,0.8,0.19999999999999996,0.2000002844293556,reversible
0.75,0.6,2,0.7604853828714172,0.7604854288789394,4.600752223637983e-08,1.0,1.0,0.0,1,1,0,0.1759551704983523,0.9999999950853563,4.914643692011111e-09,0.9,0.09999999999999998,0.10000001641652423,reversible
0.75,0.6,3,0.7845178228052009,0.7845211016365674,3.2788313665266244e-06,1.1206666666666667,1.0193333333333334,0.10133333333333328,1,1,0,0.14068675175838763,0.9999961728173989,3.8271826010571885e-06,0.9333333333333333,0.06666666666666665,0.09200464689044266,reversible
0.75,0.6,4,0.776929283514857,0.7769095677191578,1.9715795699259964e-05,1.0206666666666666,1.0,0.02066666666666661,1,1,0,0.15285794978753298,0.9999940335512786,5.966448721417272e-06,0.36666666666666664,0.6333333333333333,0.6385108953976462,irreversible
0.75,0.6,5,0.8020898638044798,0.802090492705786,6.289013062543702e-07,1.0,1.0,0.0,1,1,0,0.16141558093615416,0.9999999999999921,7.882583474838611e-15,0.03333333333333333,0.9666666666666667,0.9666668238920011,irreversible
0.75,0.6,6,0.7544338832564869,0.7544171911303872,1.669212609967108e-05,1.2233333333333334,1.1886666666666668,0.03466666666666662,1,1,0,0.17715685290420558,0.9999736503434465,2.6349656553459333e-05,0.8,0.19999999999999996,0.208697189354745,reversible
0.75,0.6,7,0.8247095194777921,0.824709630736699,1.1125890686525253e-07,1.0,1.0,0.0,1,1,0,0.18981192657850976,0.9999999998305162,1.6948376035941237e-10,0.9666666666666667,0.033333333333333326,0.0333333613175438,reversible
0.75,0.6,8,0.7468006367291815,0.7467515188911549,4.9117838026635496e-05,1.6393333333333333,1.6453333333333333,0.006000000000000005,2,2,0,0.18341878788838462,0.9997719486277216,0.0002280513722784372,0.8166666666666667,0.18333333333333335,0.18507366416511845,reversible
0.75,0.6,9,0.7773734566376826,0.7773746889527569,1.2323150742066247e-06,1.0,1.0,0.0,1,1,0,0.1517608526678481,0.9999999953723744,4.6276256160382445e-09,0.6333333333333333,0.3666666666666667,0.36666697937306086,metastable
0.75,0.6,10,0.8035695437820957,0.803564260879204,5.282902891701191e-06,1.0393333333333334,1.0,0.03933333333333344,1,1,0,0.16091203107090957,0.9999996724704742,3.275295258342581e-07,0.7666666666666667,0.23333333333333328,0.2431683149219154,reversible
0.75,0.6,11,0.8126876283212132,0.8126655305399936,2.209778121964323e-05,2.1133333333333333,2.0166666666666666,0.09666666666666668,2,3,1,0.16054775734560578,0.9999412041658207,5.879583417933709e-05,0.6333333333333333,0.3666666666666667,0.3908976536128176,metastable
0.75,0.6,12,0.7853680056948861,0.7853673276205676,6.780743184719995e-07,1.0,1.0,0.0,1,1,0,0.16380075062216648,0.999999997310279,2.6897210014809048e-09,0.016666666666666666,0.9833333333333333,0.9833335055416339,irreversible
0.75,0.6,13,0.7512130490780061,0.7512057551932051,7.293884801029549e-06,1.1006666666666667,1.0,0.10066666666666668,1,1,0,0.15362989293676188,0.9999985175191359,1.482480864067881e-06,0.6833333333333333,0.31666666666666665,0.34183663928539765,metastable
0.75,0.6,14,0.803770230826189,0.8037706806968713,4.49870682261988e-07,1.968,1.9966666666666666,0.028666666666666618,2,2,0,0.14949773844743808,0.9999999999980742,1.9257928585147965e-12,0.9833333333333333,0.01666666666666672,0.02383344580292973,reversible
0.75,0.6,15,0.7638053827389516,0.7637945244683091,1.0858270642510881e-05,1.0406666666666666,1.0053333333333334,0.03533333333333322,1,1,0,0.17304121991015198,0.9999997109065831,2.890934168719994e-07,0.7666666666666667,0.23333333333333328,0.24216967032774409,reversible
0.75,0.6,16,0.783714365872977,0.7837154864309708,1.1205579937278998e-06,1.234,1.2366666666666666,0.002666666666666595,1,1,0,0.16299225377376192,0.9999993780824028,6.219175971988733e-07,0.8166666666666667,0.18333333333333335,0.18400090205709563,reversible
0.75,0.6,17,0.781816059964542,0.7818127103787722,3.3495857697518616e-06,1.392,1.3913333333333333,0.0006666666666665932,1,1,0,0.16898054287260322,0.9997609705770573,0.0002390294229427381,0.6,0.4,0.4004065334860518,metastable
0.75,0.6,18,0.7505943068700596,0.7505828017239967,1.1505146062851246e-05,1.0,1.0,0.0,1,1,0,0.17008288002199046,0.9999989880077245,1.0119922755347233e-06,0.9666666666666667,0.033333333333333326,0.03333722161212457,reversible
0.75,0.6,19,0.7888508320343205,0.788850381881847,4.5015247351898324e-07,1.0,1.0,0.0,1,1,0,0.15960148961079312,0.9999999999996375,3.624878175401136e-13,0.016666666666666666,0.9833333333333333,0.9833334458718141,irreversible
0.75,0.7,0,0.78978823247269,0.7898725278231936,8.429535050358261e-05,1.4333333333333333,1.4026666666666667,0.03066666666666662,1,1,0,0.22347411786755633,0.9999989998648661,1.0001351339328224e-06,0.016666666666666666,0.9833333333333333,0.9910220739727598,irreversible
0.75,0.7,1,0.8405846804471656,0.8405858267806112,1.1463334456118801e-06,1.0,1.0,0.0,1,1,0,0.24057493509390515,0.9999999999984585,1.5415446696920299e-12,0.8166666666666667,0.18333333333333335,0.1833336199182363,reversible
0.75,0.7,2,0.7604853828714172,0.7604855245157511,1.4164433392860332e-07,1.0,1.0,0.0,1,1,0,0.23235462764065717,0.9999999951242726,4.875727377395833e-09,0.9166666666666666,0.08333333333333337,0.08333337362014423,reversible
0.75,0.7,3,0.7845178228052009,0.7845218493443717,4.026539170864929e-06,1.1206666666666667,1.0406666666666666,0.08000000000000007,1,1,0,0.18689383951303928,0.9999956857846868,4.3142153132169625e-06,0.9333333333333333,0.06666666666666665,0.0866719875167726,reversible
0.75,0.7,4,0.776929283514857,0.7769096714138656,1.9612100991439618e-05,1.0206666666666666,1.0006666666666666,0.020000000000000018,1,1,0,0.20274525621965345,0.99999384420759,6.1557924100341666e-06,0.43333333333333335,0.5666666666666667,0.5716777254843246,metastable
0.75,0.7,5,0.8020898638044798,0.8020904664532545,6.026487747723408e-07,1.0,1.0,0.0,1,1,0,0.21336185078483916,0.9999999999999913,8.659739592076221e-15,0.03333333333333333,0.9666666666666667,0.966666817328869,irreversible
0.75,0.7,6,0.7544338832564869,0.7544188774120553,1.5005844431592585e-05,1.2233333333333334,1.1966666666666668,0.026666666666666616,1,1,0,0.23310068001676498,0.9999730287800492,2.6971219950766567e-05,0.8,0.19999999999999996,0.20669738934772527,reversible
0.75,0.7,7,0.8247095194777921,0.8247095541580399,3.46802477846353e-08,1.0,1.0,0.0,1,1,0,0.2497316123459521,0.9999999998118362,1.8816381786024294e-10,0.18333333333333332,0.8166666666666667,0.8166666755248924,irreversible
0.75,0.7,8,0.7468006367291815,0.7467513634994917,4.927322968983905e-05,1.6393333333333333,1.642,0.002666666666666595,2,2,0,0.2411237405712664,0.9997795731985232,0.00022042680147682514,0.8166666666666667,0.18333333333333335,0.18423274510889928,reversible
0.75,0.7,9,0.7773734566376826,0.7773751659559108,1.7093182281824326e-06,1.0,1.0,0.0,1,1,0,0.200419174545991,0.9999999953532344,4.646765638938177e-09,0.6333333333333333,0.3666666666666667,0.3666670986429894,metastable
0.75,0.7,10,0.8035695437820957,0.8035642000249784,5.343757117248771e-06,1.0393333333333334,1.0,0.03933333333333344,1,1,0,0.21262724847223147,0.9999996690915597,3.3090844031580247e-07,0.8833333333333333,0.1166666666666667,0.12650166684771968,reversible
0.75,0.7,11,0.8126876283212132,0.8126689746145603,1.8653706652882462e-05,2.1133333333333333,2.029333333333333,0.08400000000000007,2,3,1,0.21218574341148344,0.9999460327609094,5.3967239090568775e-05,0.85,0.15000000000000002,0.17105863066575383,reversible
0.75,0.7,12,0.7853680056948861,0.7853674381597199,5.675351661960093e-07,1.0,1.0,0.0,1,1,0,0.21604782622402674,0.9999999974062683,2.593731673883326e-09,0.016666666666666666,0.9833333333333333,0.9833334778108564,irreversible
0.75,0.7,13,0.7512130490780061,0.751205968291776,7.080786230129199e-06,1.1006666666666667,1.0,0.10066666666666668,1,1,0,0.20292863866700206,0.999999013986306,9.860136940265107e-07,0.6833333333333333,0.31666666666666665,0.3418360895435849,metastable
0.75,0.7,14,0.803770230826189,0.8037707141905321,4.833643431068069e-07,1.968,1.996,0.028000000000000025,2,2,0,0.19784328393886808,0.9999999999984615,1.538547067525542e-12,0.9833333333333333,0.01666666666666672,0.02366678750929105,reversible
0.75,0.7,15,0.7638053827389516,0.7637944466024152,1.0936136536354724e-05,1.0406666666666666,1.0006666666666666,0.040000000000000036,1,1,0,0.2272697277063237,0.9999997195575908,2.8044240918401186e-07,0.7666666666666667,0.23333333333333328,0.24333634780987656,reversible
0.75,0.7,16,0.783714365872977,0.7837154894128836,1.1235399065556706e-06,1.234,1.2366666666666666,0.002666666666666595,1,1,0,0.21433439168764057,0.9999994544475687,5.455524313413562e-07,0.8333333333333334,0.16666666666666663,0.16733415977074126,reversible
0.75,0.7,17,0.781816059964542,0.7818131453067123,2.914657829644618e-06,1.392,1.3906666666666667,0.0013333333333331865,1,1,0,0.22243987785149633,0.9997782377439703,0.00022176225602965616,0.6,0.4,0.4005558242538204,metastable
0.75,0.7,18,0.7505943068700596,0.7505834221991642,1.0884670895383586e-05,1.0,1.0,0.0,1,1,0,0.22326977168864792,0.9999989679644351,1.0320355648962831e-06,0.95,0.050000000000000044,0.05000375320328879,reversible
0.75,0.7,19,0.7888508320343205,0.7888503408507581,4.911835623788718e-07,1.0,1.0,0.0,1,1,0,0.21130679791920748,0.9999999999996294,3.7059244561987725e-13,0.016666666666666666,0.9833333333333333,0.9833334561295944,irreversible
0.75,0.8,0,0.78978823247269,0.7898720680200443,8.383554735424958e-05,1.4333333333333333,1.4026666666666667,0.03066666666666662,1,1,0,0.28230978332219914,0.9999989314342858,1.0685657142461835e-06,0.016666666666666666,0.9833333333333333,0.9910220274525527,irreversible
0.75,0.8,1,0.8405846804471656,0.8405858508300292,1.170382863624475e-06,1.0,1.0,0.0,1,1,0,0.3023803935167242,0.9999999999976463,2.353672812205332e-12,0.8166666666666667,0.18333333333333335,0.18333362593140293,reversible
0.75,0.8,2,0.7604853828714172,0.7604856304142904,2.475428731996132e-07,1.0,1.0,0.0,1,1,0,0.29313535743470653,0.9999999951853343,4.814665666152962e-09,0.9166666666666666,0.08333333333333337,0.08333340003371734,reversible
0.75,0.8,3,0.7845178228052009,0.7845221916111702,4.3688059693236525e-06,1.1206666666666667,1.0506666666666666,0.07000000000000006,1,1,0,0.23740565444346806,0.9999954747465286,4.525253471387991e-06,0.9166666666666666,0.08333333333333337,0.1008389507882971,reversible
0.75,0.8,4,0.776929283514857,0.7769098025588261,1.9480956030881735e-05,1.0206666666666666,1.0013333333333334,0.019333333333333202,1,1,0,0.2570652733390806,0.9999937740583402,6.225941659776524e-06,0.4666666666666667,0.5333333333333333,0.5381777628473342,metastable
0.75,0.8,5,0.8020898638044798,0.8020904443337343,5.805292545568719e-07,1.0,1.0,0.0,1,1,0,0.26946486824883564,0.9999999999999911,8.881784197001252e-15,0.03333333333333333,0.9666666666666667,0.9666668117989892,irreversible
0.75,0.8,6,0.7544338832564869,0.7544201500687353,1.37331877515523e-05,1.2233333333333334,1.2033333333333334,0.020000000000000018,1,1,0,0.2929323807861649,0.9999727407814584,2.7259218541630936e-05,0.8,0.19999999999999996,0.20503069251547948,reversible
0.75,0.8,7,0.8247095194777921,0.8247095285850002,9.107208098768638e-09,1.0,1.0,0.0,1,1,0,0.3137645108385745,0.9999999997958687,2.0413126744500687e-10,0.05,0.95,0.9500000024809332,irreversible
0.75,0.8,8,0.7468006367291815,0.746751689424605,4.894730457649654e-05,1.6393333333333333,1.634,0.005333333333333412,2,2,0,0.30264676987830474,0.9997830460406036,0.00021695395939635986,0.8166666666666667,0.18333333333333335,0.18489585745220719,reversible
0.75,0.8,9,0.7773734566376826,0.7773755063077794,2.049670096759826e-06,1.0,1.0,0.0,1,1,0,0.2529074120190332,0.9999999954932383,4.506761741573939e-09,0.75,0.25,0.25000051692428593,metastable
0.75,0.8,10,0.8035695437820957,0.8035642403459683,5.303436127368499e-06,1.0393333333333334,1.008,0.031333333333333435,1,1,0,0.26845283135329534,0.9999996636390106,3.363609893947128e-07,0.9166666666666666,0.08333333333333337,0.09116832888668797,reversible
0.75,0.8,11,0.8126876283212132,0.8126714487035255,1.6179617687739345e-05,2.1133333333333333,2.042666666666667,0.07066666666666643,2,3,1,0.2679855568226027,0.9999502122259438,4.978777405617585e-05,0.95,0.050000000000000044,0.06772049934514476,reversible
0.75,0.8,12,0.7853680056948861,0.78536754509676,4.6059812608412187e-07,1.0,1.0,0.0,1,1,0,0.27224519597628294,0.9999999973891438,2.6108561979043543e-09,0.21666666666666667,0.7833333333333333,0.7833334510937211,irreversible
0.75,0.8,13,0.7512130490780061,0.7512063526636132,6.6964143928816e-06,1.1006666666666667,1.0,0.10066666666666668,1,1,0,0.2561269155203816,0.9999993643847732,6.356152267850135e-07,0.6833333333333333,0.31666666666666665,0.3418356430521583,metastable
0.75,0.8,14,0.803770230826189,0.8037707419272624,5.111010733527266e-07,1.968,1.9953333333333334,0.02733333333333343,2,2,0,0.25025318599816815,0.9999999999985707,1.4293011219024265e-12,0.9833333333333333,0.01666666666666672,0.023500127776697716,reversible
0.75,0.8,15,0.7638053827389516,0.7637943629319722,1.1019806979373215e-05,1.0406666666666666,1.0,0.04066666666666663,1,1,0,0.28502069209065395,0.999999733395873,2.6660412699719416e-07,0.7666666666666667,0.23333333333333328,0.24350302155587178,reversible
0.75,0.8,16,0.783714365872977,0.7837155048519994,1.1389790223192975e-06,1.234,1.238,0.0040000000000000036,1,1,0,0.2692276120484055,0.999999484627988,5.153720119555061e-07,0.8333333333333334,0.16666666666666663,0.16766746678343417,reversible
0.75,0.8,17,0.781816059964542,0.7818134492939817,2.6106705602879643e-06,1.392,1.3913333333333333,0.0006666666666665932,1,1,0,0.279673379802743,0.9997940164757488,0.00020598352425116317,0.6,0.4,0.4003733028585579,metastable
0.75,0.8,18,0.7505943068700596,0.7505840096109054,1.0297259154135041e-05,1.0,1.0,0.0,1,1,0,0.27988870702187263,0.9999988867115391,1.1132884608633375e-06,0.95,0.050000000000000044,0.05000368760324944,reversible
0.75,0.8,19,0.7888508320343205,0.7888502937070121,5.383273083969797e-07,1.0,1.0,0.0,1,1,0,0.2673808214540693,0.9999999999996235,3.764766276503906e-13,0.7,0.30000000000000004,0.30000013458220365,metastable
0.75,0.9,0,0.78978823247269,0.7898713002025023,8.30677298122584e-05,1.4333333333333333,1.4033333333333333,0.030000000000000027,1,1,0,0.34415194568358665,0.9999985118583892,1.4881416108281087e-06,0.016666666666666666,0.9833333333333333,0.9908555884073971,irreversible
0.75,0.9,1,0.8405846804471656,0.8405858941137888,1.213666623200993e-06,1.0,1.0,0.0,1,1,0,0.36659678277522656,0.9999999999965932,3.4068303733647554e-12,0.8166666666666667,0.18333333333333335,0.18333363675339598,reversible
0.75,0.9,2,0.7604853828714172,0.7604857913245544,4.0845313720172527e-07,1.0,1.0,0.0,1,1,0,0.35680389314978145,0.9999999952832291,4.716770862778219e-09,0.9166666666666666,0.08333333333333337,0.08333344016338853,reversible
0.75,0.9,3,0.7845178228052009,0.7845222572236993,4.4344184984002055e-06,1.1206666666666667,1.0646666666666667,0.05600000000000005,1,1,0,0.29121320719538846,0.9999954532388144,4.546761185553194e-06,0.8833333333333333,0.1166666666666667,0.13067232203247686,reversible
0.75,0.9,4,0.776929283514857,0.7769101610724768,1.912244238022609e-05,1.0206666666666666,1.002,0.01866666666666661,1,1,0,0.31465004432663024,0.9999937981982561,6.201801743932478e-06,0.48333333333333334,0.5166666666666666,0.5213443157456722,metastable
0.75,0.9,5,0.8020898638044798,0.8020904297567283,5.659522485101931e-07,1.0,1.0,0.0,1,1,0,0.32837406531701563,0.9999999999999915,8.548717289613705e-15,0.03333333333333333,0.9666666666666667,0.9666668081547374,irreversible
0.75,0.9,6,0.7544338832564869,0.7544211696853463,1.2713571140521296e-05,1.2233333333333334,1.2046666666666668,0.01866666666666661,1,1,0,0.3550989395108479,0.9999726974246114,2.7302575388632455e-05,0.8166666666666667,0.18333333333333335,0.18803048096817376,reversible
0.75,0.9,7,0.8247095194777921,0.8247095342269792,1.4749187093876515e-08,1.0,1.0,0.0,1,1,0,0.38020617485138786,0.9999999997837496,2.1625035095951262e-10,0.016666666666666666,0.9833333333333333,0.9833333372368804,irreversible
0.75,0.9,8,0.7468006367291815,0.7467526493252777,4.7987403903770876e-05,1.6393333333333333,1.6266666666666667,0.012666666666666604,2,2,0,0.3662902551220858,0.9997834205236924,0.000216579476307599,0.8166666666666667,0.18333333333333335,0.18672857632728354,reversible
0.75,0.9,9,0.7773734566376826,0.7773757253292355,2.2686915528424834e-06,1.0,1.0,0.0,1,1,0,0.3079858292773926,0.9999999957221185,4.277881493486291e-09,0.8333333333333334,0.16666666666666663,0.16666723811743633,reversible
0.75,0.9,10,0.8035695437820957,0.8035642824281901,5.261353905550159e-06,1.0393333333333334,1.016,0.023333333333333428,1,1,0,0.32705085886181484,0.9999996419634599,3.5803654008237373e-07,0.9166666666666666,0.08333333333333337,0.0891683400416832,reversible
0.75,0.9,11,0.8126876283212132,0.812673174366409,1.4453954804261038e-05,2.1133333333333333,2.0513333333333335,0.06199999999999983,2,3,1,0.3266558027137042,0.999953452873329,4.654712667095939e-05,0.95,0.050000000000000044,0.06555016061537203,reversible
0.75,0.9,12,0.7853680056948861,0.7853676297490465,3.759458395702353e-07,1.0,1.0,0.0,1,1,0,0.33102499349652525,0.9999999972948336,2.70516642419949e-09,0.35,0.65,0.6500000966916264,irreversible
0.75,0.9,13,0.7512130490780061,0.7512067725048839,6.276573122243612e-06,1.1006666666666667,1.0,0.10066666666666668,1,1,0,0.3119688734471462,0.9999995560113265,4.439886734930454e-07,0.6833333333333333,0.31666666666666665,0.34183534646528735,metastable
0.75,0.9,14,0.803770230826189,0.803770758842977,5.28016787959551e-07,1.968,1.996,0.028000000000000025,2,2,0,0.3055697279459352,0.9999999999985084,1.4915846335838978e-12,0.9833333333333333,0.01666666666666672,0.0236667986723553,reversible
0.75,0.9,15,0.7638053827389516,0.7637942920801759,1.1090658775692042e-05,1.0406666666666666,1.0,0.04066666666666663,1,1,0,0.3447394411660015,0.9999997508000771,2.491999229192743e-07,0.7666666666666667,0.23333333333333328,0.24350302186461678,reversible
